,기준년월(STD_YM),성별코드(SEX_CD),연령대코드(AGE_CD),시간대코드(TIME_CD),구매_고객수(ACC_CNT),구매건수(PURH_CNT),구매금액(PURH_AMT),구매지역(PURH_AREA),구매_시도명(P_SIDO_NM),구매_시군구명(P_SIGNGU_NM),구매_읍면동명(P_EMD_NM),세부분류코드(DETAL_CLASS_CD),세부분류명(DETAL_CLASS_NM),통계청분류코드(STAT_CLASS_CD),통계청분류명(STAT_CLASS_NM),구매자지역(BUYER_AREA),구매자_시도명(B_SIDO_NM),구매자_시군구명(B_SIGNGU_NM),구매자_읍면동명(B_EMD_NM)
1689,201909,1,3,6,1,6,92000,11215760.0,서울특별시,광진구,중곡제3동,,,A,식료품 및 비주류음료,11440555.0,서울특별시,마포구,아현동
1692,201910,2,3,5,2,1,233000,11560720.0,서울특별시,영등포구,대림제3동,,,A,식료품 및 비주류음료,11740685.0,서울특별시,강동구,길동
1693,201902,2,6,3,2,2,54000,11710520.0,서울특별시,송파구,풍납2동,,,A,식료품 및 비주류음료,11410615.0,서울특별시,서대문구,연희동
1695,201812,2,5,5,1,4,17000,11680590.0,서울특별시,강남구,삼성2동,,,A,식료품 및 비주류음료,11470520.0,서울특별시,양천구,목2동
1700,201911,2,3,5,2,1,28000,11500591.0,서울특별시,강서구,화곡제6동,,,L,기타 상품 및 서비스,11230600.0,서울특별시,동대문구,답십리제1동
1701,201905,2,4,4,5,2,2366000,11530510.0,서울특별시,구로구,신도림동,,,L,기타 상품 및 서비스,11260580.0,서울특별시,중랑구,상봉제1동
1702,201901,2,4,3,1,20,19000,11710690.0,서울특별시,송파구,잠실4동,,,B,주류 및 담배,11710710.0,서울특별시,송파구,잠실6동
1703,201801,1,2,5,2,1,14000,11410585.0,서울특별시,서대문구,신촌동,,,L,기타 상품 및 서비스,11230740.0,서울특별시,동대문구,이문제1동
1704,201807,2,5,5,1,2,9000,11500630.0,서울특별시,강서구,방화제1동,,,J,교육,11620645.0,서울특별시,관악구,서원동
1706,201803,2,4,5,3,6,5000,11110550.0,서울특별시,종로구,부암동,,,E,가정용품 및 가사 서비스,11710641.0,서울특별시,송파구,문정1동
1707,201904,2,6,5,1,8,5000,11230560.0,서울특별시,동대문구,전농제1동,,,A,식료품 및 비주류음료,11215847.0,서울특별시,광진구,자양제4동
1708,201802,2,4,3,1,1,3000,11140540.0,서울특별시,중구,회현동,,,A,식료품 및 비주류음료,11410700.0,서울특별시,서대문구,남가좌제2동
1709,201806,1,4,6,4,228,24000,11215830.0,서울특별시,광진구,자양제2동,,,L,기타 상품 및 서비스,11320521.0,서울특별시,도봉구,도봉제1동
1710,201906,2,4,5,3,2,13000,11560535.0,서울특별시,영등포구,영등포동,,,A,식료품 및 비주류음료,11200690.0,서울특별시,성동구,성수2가제3동
1711,201806,2,3,5,7,100,58000,11290780.0,서울특별시,성북구,장위제3동,,,E,가정용품 및 가사 서비스,11710641.0,서울특별시,송파구,문정1동
1712,201910,2,3,6,2,11,165000,11200570.0,서울특별시,성동구,행당제2동,,,A,식료품 및 비주류음료,11110550.0,서울특별시,종로구,부암동
1713,201803,2,3,6,4,3,5000,11650510.0,서울특별시,서초구,서초1동,,,L,기타 상품 및 서비스,11110710.0,서울특별시,종로구,숭인제2동
1715,201803,1,6,6,1,4,20000,11290555.0,서울특별시,성북구,삼선동,,,A,식료품 및 비주류음료,11305535.0,서울특별시,강북구,미아동
1716,201807,1,1,3,4,2,10000,11170690.0,서울특별시,용산구,서빙고동,,,L,기타 상품 및 서비스,11350600.0,서울특별시,노원구,공릉2동
1719,201802,2,5,6,1,1,7000,11170690.0,서울특별시,용산구,서빙고동,,,E,가정용품 및 가사 서비스,11350625.0,서울특별시,노원구,중계2.3동
1721,201810,2,2,2,1,2,8000,11710650.0,서울특별시,송파구,잠실본동,,,B,주류 및 담배,11710670.0,서울특별시,송파구,잠실2동
1722,201911,2,3,4,2,9,18000,11440700.0,서울특별시,마포구,망원제2동,,,B,주류 및 담배,11590520.0,서울특별시,동작구,노량진제2동
1723,201803,1,5,1,1,1,6000,11350640.0,서울특별시,노원구,상계2동,,,A,식료품 및 비주류음료,11350560.0,서울특별시,노원구,월계1동
1725,201810,1,2,6,6,1,3000,11560610.0,서울특별시,영등포구,양평제1동,,,A,식료품 및 비주류음료,11410685.0,서울특별시,서대문구,홍은제2동
1727,201903,1,5,5,1,1,6000,11650581.0,서울특별시,서초구,반포4동,,,C,의류 및 신발,11560710.0,서울특별시,영등포구,대림제2동
1728,201903,1,3,4,2,1,25000,11380530.0,서울특별시,은평구,불광제2동,,,E,가정용품 및 가사 서비스,11380580.0,서울특별시,은평구,응암제1동
1729,201909,1,3,4,1,1,1000,11650610.0,서울특별시,서초구,방배2동,,,B,주류 및 담배,11710610.0,서울특별시,송파구,삼전동
1731,201807,2,6,6,1,8,579000,11320690.0,서울특별시,도봉구,방학제1동,,,L,기타 상품 및 서비스,11500540.0,서울특별시,강서구,화곡제1동
1732,201805,2,3,3,4,2,31000,11500620.0,서울특별시,강서구,공항동,,,B,주류 및 담배,11110640.0,서울특별시,종로구,이화동
1734,201809,1,5,3,2,6,4000,11260655.0,서울특별시,중랑구,망우본동,,,B,주류 및 담배,11470630.0,서울특별시,양천구,신정2동
1735,201807,1,4,5,1,1,2000,11500640.0,서울특별시,강서구,방화제2동,,,A,식료품 및 비주류음료,11590520.0,서울특별시,동작구,노량진제2동
1737,201809,1,2,3,1,1,4000,11650581.0,서울특별시,서초구,반포4동,,,A,식료품 및 비주류음료,11260630.0,서울특별시,중랑구,묵제2동
1739,201901,2,4,4,2,1,98000,11290725.0,서울특별시,성북구,월곡제2동,,,B,주류 및 담배,11140570.0,서울특별시,중구,필동
1740,201902,2,4,4,1,2,1000,11140550.0,서울특별시,중구,명동,,,A,식료품 및 비주류음료,11500611.0,서울특별시,강서구,발산제1동
1742,201904,1,6,4,3,18,22000,11650530.0,서울특별시,서초구,서초3동,,,E,가정용품 및 가사 서비스,11230610.0,서울특별시,동대문구,답십리제2동
1743,201811,2,7,5,1,6,52000,11230570.0,서울특별시,동대문구,전농제2동,,,E,가정용품 및 가사 서비스,11590680.0,서울특별시,동작구,신대방제2동
1745,201909,2,5,6,2,3,4000,11215870.0,서울특별시,광진구,구의제3동,,,E,가정용품 및 가사 서비스,11500570.0,서울특별시,강서구,화곡제4동
1747,201803,1,4,6,1,8,83000,11545610.0,서울특별시,금천구,독산제1동,,,E,가정용품 및 가사 서비스,11620695.0,서울특별시,관악구,신림동
1748,201908,2,3,3,1,2,1000,11710680.0,서울특별시,송파구,잠실3동,,,B,주류 및 담배,11710650.0,서울특별시,송파구,잠실본동
1749,201904,2,6,3,1,6,3000,11680630.0,서울특별시,강남구,대치4동,,,A,식료품 및 비주류음료,11470610.0,서울특별시,양천구,신월6동
1750,201812,2,4,4,2,1,20000,11545610.0,서울특별시,금천구,독산제1동,,,L,기타 상품 및 서비스,11710610.0,서울특별시,송파구,삼전동
1751,201910,1,3,3,2,2,38000,11545610.0,서울특별시,금천구,독산제1동,,,B,주류 및 담배,11500520.0,서울특별시,강서구,등촌제1동
1752,201811,2,4,5,3,5,23000,11710580.0,서울특별시,송파구,송파1동,,,B,주류 및 담배,11590660.0,서울특별시,동작구,대방동
1753,201803,1,3,4,2,18,3000,11140540.0,서울특별시,중구,회현동,,,L,기타 상품 및 서비스,11470540.0,서울특별시,양천구,목4동
1756,201909,2,6,5,1,8,13000,11320690.0,서울특별시,도봉구,방학제1동,,,A,식료품 및 비주류음료,11215820.0,서울특별시,광진구,자양제1동
1758,201901,1,5,6,1,2,8000,11590605.0,서울특별시,동작구,흑석동,,,A,식료품 및 비주류음료,11680650.0,서울특별시,강남구,역삼2동
1759,201909,2,2,2,1,2,44000,11710642.0,서울특별시,송파구,문정2동,,,A,식료품 및 비주류음료,11260520.0,서울특별시,중랑구,면목제2동
1760,201910,1,6,5,2,1,8000,11230570.0,서울특별시,동대문구,전농제2동,,,L,기타 상품 및 서비스,11500593.0,서울특별시,강서구,화곡제8동
1762,201904,2,5,4,22,1,2000,11680630.0,서울특별시,강남구,대치4동,,,F,보건,11545630.0,서울특별시,금천구,독산제3동
1763,201807,2,5,3,1,12,11000,11350621.0,서울특별시,노원구,중계1동,,,A,식료품 및 비주류음료,11290620.0,서울특별시,성북구,정릉제1동
1765,201802,1,3,2,3,3,36000,11710710.0,서울특별시,송파구,잠실6동,,,L,기타 상품 및 서비스,11470680.0,서울특별시,양천구,신정7동
1766,201905,2,3,6,5,15,11000,11290555.0,서울특별시,성북구,삼선동,,,A,식료품 및 비주류음료,11200615.0,서울특별시,성동구,금호2.3가동
1767,201901,2,4,4,1,7,3000,11110615.0,서울특별시,종로구,종로1.2.3.4가동,,,J,교육,11440740.0,서울특별시,마포구,상암동
1768,201812,1,5,5,15,1,3000,11680580.0,서울특별시,강남구,삼성1동,,,E,가정용품 및 가사 서비스,11260630.0,서울특별시,중랑구,묵제2동
1769,201906,1,3,4,4,10,68000,11545610.0,서울특별시,금천구,독산제1동,,,A,식료품 및 비주류음료,11500540.0,서울특별시,강서구,화곡제1동
1770,201911,2,2,6,10,3,10000,11230740.0,서울특별시,동대문구,이문제1동,,,B,주류 및 담배,11740650.0,서울특별시,강동구,성내제2동
1771,201806,1,3,5,2,1,5000,11200570.0,서울특별시,성동구,행당제2동,,,E,가정용품 및 가사 서비스,11440600.0,서울특별시,마포구,대흥동
1772,201801,2,2,5,1,510,179000,11710710.0,서울특별시,송파구,잠실6동,,,L,기타 상품 및 서비스,11740610.0,서울특별시,강동구,천호제2동
1773,201901,2,4,4,2,1,15000,11260520.0,서울특별시,중랑구,면목제2동,,,E,가정용품 및 가사 서비스,11470550.0,서울특별시,양천구,목5동
1774,201806,2,5,5,1,4,40000,11440555.0,서울특별시,마포구,아현동,,,A,식료품 및 비주류음료,11710710.0,서울특별시,송파구,잠실6동
1776,201911,2,6,6,1,2,14000,11140665.0,서울특별시,중구,동화동,,,A,식료품 및 비주류음료,11305630.0,서울특별시,강북구,수유3동
1777,201811,2,3,4,1,4,13000,11350630.0,서울특별시,노원구,상계1동,,,B,주류 및 담배,11320670.0,서울특별시,도봉구,쌍문제2동
1779,201911,2,5,5,1,1,2000,11680700.0,서울특별시,강남구,세곡동,,,E,가정용품 및 가사 서비스,11710670.0,서울특별시,송파구,잠실2동
1782,201902,2,5,3,1,1,2000,11440740.0,서울특별시,마포구,상암동,,,E,가정용품 및 가사 서비스,11530740.0,서울특별시,구로구,개봉제1동
1783,201909,2,6,5,2,88,2000,11350621.0,서울특별시,노원구,중계1동,,,A,식료품 및 비주류음료,11680670.0,서울특별시,강남구,개포2동
1784,201812,2,3,4,3,30,22000,11230560.0,서울특별시,동대문구,전농제1동,,,B,주류 및 담배,11680531.0,서울특별시,강남구,논현2동
1786,201801,2,6,3,2,5,88000,11680510.0,서울특별시,강남구,신사동,,,E,가정용품 및 가사 서비스,11740610.0,서울특별시,강동구,천호제2동
1789,201903,1,2,3,4,2,23000,11710642.0,서울특별시,송파구,문정2동,,,L,기타 상품 및 서비스,11740550.0,서울특별시,강동구,고덕제1동
1790,201807,2,4,5,10,6,10000,11710710.0,서울특별시,송파구,잠실6동,,,B,주류 및 담배,11650610.0,서울특별시,서초구,방배2동
1791,201809,1,5,6,35,3,7000,11530530.0,서울특별시,구로구,구로제2동,,,J,교육,11410585.0,서울특별시,서대문구,신촌동
1792,201804,2,2,4,124,3,110000,11140540.0,서울특별시,중구,회현동,,,L,기타 상품 및 서비스,11740540.0,서울특별시,강동구,명일제2동
1793,201901,2,7,5,1,1,16000,11140540.0,서울특별시,중구,회현동,,,J,교육,11470550.0,서울특별시,양천구,목5동
1795,201801,1,4,5,2,107,39000,11650540.0,서울특별시,서초구,잠원동,,,B,주류 및 담배,11290810.0,서울특별시,성북구,석관동
1796,201806,1,4,5,11,2,1000,11500535.0,서울특별시,강서구,등촌제3동,,,A,식료품 및 비주류음료,11680565.0,서울특별시,강남구,청담동
1798,201806,1,4,5,1,2,41000,11650651.0,서울특별시,서초구,양재1동,,,B,주류 및 담배,11215780.0,서울특별시,광진구,능동
1801,201902,2,2,3,6,7,1000,11380690.0,서울특별시,은평구,진관동,,,A,식료품 및 비주류음료,11320513.0,서울특별시,도봉구,창제3동
1803,201810,2,3,3,2,59,15000,11500603.0,서울특별시,강서구,가양제1동,,,A,식료품 및 비주류음료,11440680.0,서울특별시,마포구,합정동
1805,201912,2,3,6,1,85,469000,11230610.0,서울특별시,동대문구,답십리제2동,,,B,주류 및 담배,11230705.0,서울특별시,동대문구,청량리동
1807,201902,2,3,3,2,1,1000,11440600.0,서울특별시,마포구,대흥동,,,A,식료품 및 비주류음료,11380570.0,서울특별시,은평구,대조동
1808,201803,2,3,5,2,3,6000,11470620.0,서울특별시,양천구,신정1동,,,G,교통,11140645.0,서울특별시,중구,청구동
1809,201812,2,4,5,1,1,9000,11320681.0,서울특별시,도봉구,쌍문제4동,,,A,식료품 및 비주류음료,11350695.0,서울특별시,노원구,상계6.7동
1812,201803,2,6,4,1,3,3000,11620615.0,서울특별시,관악구,중앙동,,,A,식료품 및 비주류음료,11620745.0,서울특별시,관악구,삼성동
1813,201910,2,3,5,3,4,35000,11320690.0,서울특별시,도봉구,방학제1동,,,A,식료품 및 비주류음료,11305606.0,서울특별시,강북구,번3동
1815,201907,1,3,3,2,5,1000,11230560.0,서울특별시,동대문구,전농제1동,,,A,식료품 및 비주류음료,11110680.0,서울특별시,종로구,창신제2동
1818,201806,2,3,5,128,1,34000,11560540.0,서울특별시,영등포구,여의동,,,A,식료품 및 비주류음료,11260570.0,서울특별시,중랑구,면목제7동
1819,201903,1,3,5,1,2,2000,11305534.0,서울특별시,강북구,삼양동,,,E,가정용품 및 가사 서비스,11170685.0,서울특별시,용산구,한남동
1821,201807,2,7,4,1,4,2000,11680656.0,서울특별시,강남구,도곡2동,,,B,주류 및 담배,11320710.0,서울특별시,도봉구,방학제3동
1822,201803,1,3,2,3,1,20000,11440555.0,서울특별시,마포구,아현동,,,B,주류 및 담배,11530760.0,서울특별시,구로구,개봉제3동
1823,201903,1,6,3,5,1,20000,11710710.0,서울특별시,송파구,잠실6동,,,A,식료품 및 비주류음료,11350710.0,서울특별시,노원구,상계9동
1824,201805,2,4,6,1,5,1000,11710642.0,서울특별시,송파구,문정2동,,,J,교육,11620645.0,서울특별시,관악구,서원동
1828,201906,1,4,2,4,1,1000,11170530.0,서울특별시,용산구,남영동,,,A,식료품 및 비주류음료,11680660.0,서울특별시,강남구,개포1동
1829,201902,1,5,2,5,3,69000,11140540.0,서울특별시,중구,회현동,,,E,가정용품 및 가사 서비스,11380520.0,서울특별시,은평구,불광제1동
1830,201809,2,3,4,3,3,19000,11215870.0,서울특별시,광진구,구의제3동,,,A,식료품 및 비주류음료,11350619.0,서울특별시,노원구,중계본동
1831,201810,2,7,4,4,1,608000,11380690.0,서울특별시,은평구,진관동,,,E,가정용품 및 가사 서비스,11200535.0,서울특별시,성동구,왕십리도선동
1834,201808,1,3,4,14,1,19000,11500540.0,서울특별시,강서구,화곡제1동,,,A,식료품 및 비주류음료,11350570.0,서울특별시,노원구,월계2동
1836,201902,2,7,4,4,6,1000,11710710.0,서울특별시,송파구,잠실6동,,,A,식료품 및 비주류음료,11560560.0,서울특별시,영등포구,당산제2동
1838,201809,2,4,6,2,2,52000,11500620.0,서울특별시,강서구,공항동,,,A,식료품 및 비주류음료,11170690.0,서울특별시,용산구,서빙고동
1839,201908,2,5,5,2,4,12000,11680531.0,서울특별시,강남구,논현2동,,,A,식료품 및 비주류음료,11215810.0,서울특별시,광진구,광장동
1840,201805,1,2,5,2,2,22000,11200570.0,서울특별시,성동구,행당제2동,,,A,식료품 및 비주류음료,11320512.0,서울특별시,도봉구,창제2동
1842,201805,2,3,4,22,1,7000,11215847.0,서울특별시,광진구,자양제4동,,,L,기타 상품 및 서비스,11620725.0,서울특별시,관악구,조원동
1843,201807,2,5,5,1,1,401000,11380690.0,서울특별시,은평구,진관동,,,A,식료품 및 비주류음료,11215840.0,서울특별시,광진구,자양제3동
1844,201911,2,3,4,1,3,12000,11350600.0,서울특별시,노원구,공릉2동,,,E,가정용품 및 가사 서비스,11440720.0,서울특별시,마포구,성산제1동
1846,201812,1,6,5,1,6,47000,11170560.0,서울특별시,용산구,원효로제1동,,,E,가정용품 및 가사 서비스,11305555.0,서울특별시,강북구,송천동
1847,201908,2,6,5,3,1,5000,11500540.0,서울특별시,강서구,화곡제1동,,,B,주류 및 담배,11410585.0,서울특별시,서대문구,신촌동
1849,201801,2,6,6,3,3,19000,11545610.0,서울특별시,금천구,독산제1동,,,E,가정용품 및 가사 서비스,11320511.0,서울특별시,도봉구,창제1동
1851,201904,2,3,6,1,1,11000,11290555.0,서울특별시,성북구,삼선동,,,C,의류 및 신발,11710600.0,서울특별시,송파구,석촌동
1853,201801,2,6,5,12,1,6000,11350640.0,서울특별시,노원구,상계2동,,,A,식료품 및 비주류음료,11590651.0,서울특별시,동작구,사당제5동
1854,201805,2,5,6,1,2,2000,11530530.0,서울특별시,구로구,구로제2동,,,J,교육,11350700.0,서울특별시,노원구,상계8동
1855,201908,1,3,5,23,12,4000,11680700.0,서울특별시,강남구,세곡동,,,B,주류 및 담배,11560690.0,서울특별시,영등포구,신길제7동
1856,201911,2,4,4,1,2,15000,11110530.0,서울특별시,종로구,사직동,,,A,식료품 및 비주류음료,11215710.0,서울특별시,광진구,화양동
